"ID_CIDERH","TEMP_MEDIA_RBE","Anio","Mes","Dia"
"M_022_A_II",-1.4780639648437275,1990,5,4
"M_022_A_II",-1.292036437988258,1990,5,5
"M_022_A_II",-1.513380432128883,1990,5,6
"M_022_A_II",-1.3706039428710712,1990,5,7
"M_022_A_II",0.0229202270508041,1990,5,8
"M_022_A_II",-1.868025207519508,1990,5,9
"M_022_A_II",-2.1337417602538835,1990,5,10
"M_022_A_II",-1.6764511108398212,1990,5,11
"M_022_A_II",-1.332456970214821,1990,5,12
"M_022_A_II",-0.8142990112304456,1990,5,13
"M_022_A_II",0.0735794067383041,1990,5,14
"M_022_A_II",0.7522369384765852,1990,5,15
"M_022_A_II",-1.5464004516601335,1990,5,16
"M_022_A_II",-1.954405212402321,1990,5,17
"M_022_A_II",1.963105773925804,1990,5,18
"M_022_A_II",2.4565902709961165,1990,5,19
"M_022_A_II",2.1457763671875227,1990,5,20
"M_022_A_II",2.8796630859375227,1990,5,21
"M_022_A_II",2.4965072631836165,1990,5,22
"M_022_A_II",2.6973968505859602,1990,5,23
"M_022_A_II",2.9111419677734602,1990,5,24
"M_022_A_II",3.111054992675804,1990,5,25
"M_022_A_II",0.9243865966797105,1990,5,26
"M_022_A_II",-1.3286804199218525,1990,5,27
"M_022_A_II",-2.056074523925758,1990,5,28
"M_022_A_II",-2.6474822998046648,1990,5,29
"M_022_A_II",-4.060453796386696,1990,5,30
"M_022_A_II",-4.715116882324196,1990,5,31
"M_022_A_II",-3.7476715087890398,1990,6,1
"M_022_A_II",-3.083433532714821,1990,6,2
"M_022_A_II",-3.049131774902321,1990,6,3
"M_022_A_II",-3.3246520996093523,1990,6,4
"M_022_A_II",-3.7561782836913835,1990,6,5
"M_022_A_II",-2.8590530395507585,1990,6,6
"M_022_A_II",-1.7341369628906023,1990,6,7
"M_022_A_II",-1.9277252197265393,1990,6,8
"M_022_A_II",-0.0617813110351334,1990,6,9
"M_022_A_II",0.5084320068359602,1990,6,10
"M_022_A_II",-0.4322341918945085,1990,6,11
"M_022_A_II",-2.458738708496071,1990,6,12
"M_022_A_II",-4.637106323242165,1990,6,13
"M_022_A_II",-2.9246734619140398,1990,6,14
"M_022_A_II",-0.7738784790038837,1990,6,15
"M_022_A_II",-1.713041687011696,1990,6,16
"M_022_A_II",-2.0724395751952898,1990,6,17
"M_022_A_II",-2.136900329589821,1990,6,18
"M_022_A_II",-1.6299728393554462,1990,6,19
"M_022_A_II",0.14280090332033513,1990,6,20
"M_022_A_II",0.18280944824221035,1990,6,21
"M_022_A_II",-1.7305969238281025,1990,6,22
"M_022_A_II",-3.0683883666991956,1990,6,23
"M_022_A_II",-4.006307983398415,1990,6,24
"M_022_A_II",-4.7596878051757585,1990,6,25
"M_022_A_II",-2.1983245849609148,1990,6,26
"M_022_A_II",-3.640852355957008,1990,6,27
"M_022_A_II",-4.039549255371071,1990,6,28
"M_022_A_II",-2.4078430175781023,1990,6,29
"M_022_A_II",-3.226499938964821,1990,6,30
"M_022_A_II",-3.794073486328102,1990,7,1
"M_022_A_II",-3.4020294189452898,1990,7,2
"M_022_A_II",-1.810491943359352,1990,7,3
"M_022_A_II",-2.5724700927734148,1990,7,4
"M_022_A_II",-2.7469085693359148,1990,7,5
"M_022_A_II",-3.0733551025390393,1990,7,6
"M_022_A_II",-3.500822448730446,1990,7,7
"M_022_A_II",-5.220243835449196,1990,7,8
"M_022_A_II",-5.432981872558571,1990,7,9
"M_022_A_II",-4.769918823242165,1990,7,10
"M_022_A_II",-3.4127563476562273,1990,7,11
"M_022_A_II",-3.4174560546874773,1990,7,12
"M_022_A_II",-4.468817138671852,1990,7,13
"M_022_A_II",-4.393270874023415,1990,7,14
"M_022_A_II",-4.895689392089821,1990,7,15
"M_022_A_II",-5.013853454589821,1990,7,16
"M_022_A_II",-4.98686828613279,1990,7,17
"M_022_A_II",-4.514166259765602,1990,7,18
"M_022_A_II",-4.84728088378904,1990,7,19
"M_022_A_II",-7.109701538085915,1990,7,20
"M_022_A_II",-6.877592468261696,1990,7,21
"M_022_A_II",-6.0663284301757585,1990,7,22
"M_022_A_II",-6.916036987304665,1990,7,23
"M_022_A_II",-3.5808471679687273,1990,7,24
"M_022_A_II",-0.35135498046872704,1990,7,25
"M_022_A_II",-1.2127899169921645,1990,7,26
"M_022_A_II",-1.538023376464821,1990,7,27
"M_022_A_II",-1.2286209106445083,1990,7,28
"M_022_A_II",-2.2163909912109148,1990,7,29
"M_022_A_II",-3.6321395874023206,1990,7,30
"M_022_A_II",-4.253202819824196,1990,7,31
"M_022_A_II",-4.445867919921852,1990,8,1
"M_022_A_II",-3.6227401733398215,1990,8,2
"M_022_A_II",-2.595953369140602,1990,8,3
"M_022_A_II",-1.4013504028320087,1990,8,4
"M_022_A_II",0.06588897705080377,1990,8,5
"M_022_A_II",1.505067443847679,1990,8,6
"M_022_A_II",-0.302458190917946,1990,8,7
"M_022_A_II",0.9236236572265853,1990,8,8
"M_022_A_II",1.3242126464843977,1990,8,9
"M_022_A_II",1.366059875488304,1990,8,10
"M_022_A_II",2.1670318603515852,1990,8,11
"M_022_A_II",3.0215316772461165,1990,8,12
"M_022_A_II",0.9987960815429915,1990,8,13
"M_022_A_II",-0.15421905517575862,1990,8,14
"M_022_A_II",-1.587286376953102,1990,8,15
"M_022_A_II",-2.4911331176757585,1990,8,16
"M_022_A_II",-2.100805664062477,1990,8,17
"M_022_A_II",-3.2822631835937273,1990,8,18
"M_022_A_II",-3.4706024169921648,1990,8,19
"M_022_A_II",-1.6696762084960706,1990,8,20
"M_022_A_II",0.35052642822267877,1990,8,21
"M_022_A_II",1.7733398437500227,1990,8,22
"M_022_A_II",1.4619689941406477,1990,8,23
"M_022_A_II",0.03248748779299149,1990,8,24
"M_022_A_II",-0.48116149902341476,1990,8,25
"M_022_A_II",-2.6029647827148206,1990,8,26
"M_022_A_II",-1.1167129516601335,1990,8,27
"M_022_A_II",0.2518783569336167,1990,8,28
"M_022_A_II",-1.813810729980446,1990,8,29
"M_022_A_II",-2.069837951660133,1990,8,30
"M_022_A_II",-2.8136810302734148,1990,8,31
"M_022_A_II",-2.0012725830077898,1990,9,1
"M_022_A_II",-1.472006225585915,1990,9,2
"M_022_A_II",-0.05009307861325807,1990,9,3
"M_022_A_II",0.8524566650390851,1990,9,4
"M_022_A_II",-0.4786209106445086,1990,9,5
"M_022_A_II",-1.8691162109374773,1990,9,6
"M_022_A_II",-1.758634948730446,1990,9,7
"M_022_A_II",0.5891357421875227,1990,9,8
"M_022_A_II",1.4621368408203352,1990,9,9
"M_022_A_II",1.524537658691429,1990,9,10
"M_022_A_II",0.82172546386721,1990,9,11
"M_022_A_II",0.7104125976562725,1990,9,12
"M_022_A_II",-0.015005493164039763,1990,9,13
"M_022_A_II",0.4081588745117414,1990,9,14
"M_022_A_II",0.6429229736328357,1990,9,15
"M_022_A_II",0.02539215087892921,1990,9,16
"M_022_A_II",-0.3509506225585708,1990,9,17
"M_022_A_II",-0.08089294433591432,1990,9,18
"M_022_A_II",-0.8606933593749773,1990,9,19
"M_022_A_II",-0.45526733398435226,1990,9,20
"M_022_A_II",-0.46623840332028954,1990,9,21
"M_022_A_II",-0.07353057861325851,1990,9,22
"M_022_A_II",0.401490783691429,1990,9,23
"M_022_A_II",0.4556594848633041,1990,9,24
"M_022_A_II",0.2752395629883042,1990,9,25
"M_022_A_II",1.6550003051758038,1990,9,26
"M_022_A_II",1.0235076904297102,1990,9,27
"M_022_A_II",-0.6326812744140398,1990,9,28
"M_022_A_II",-0.994017028808571,1990,9,29
"M_022_A_II",1.374742126464866,1990,9,30
"M_022_A_II",1.8880859375000227,1990,10,1
"M_022_A_II",2.2983947753906477,1990,10,2
"M_022_A_II",2.5867706298828352,1990,10,3
"M_022_A_II",0.5439849853515856,1990,10,4
"M_022_A_II",0.7716842651367414,1990,10,5
"M_022_A_II",1.0238281250000227,1990,10,6
"M_022_A_II",1.1370635986328352,1990,10,7
"M_022_A_II",1.7311264038086165,1990,10,8
"M_022_A_II",2.5197311401367415,1990,10,9
"M_022_A_II",2.148225402832054,1990,10,10
"M_022_A_II",3.0904861450195535,1990,10,11
"M_022_A_II",4.399140930175804,1990,10,12
"M_022_A_II",3.5543914794922102,1990,10,13
"M_022_A_II",3.03943786621096,1990,10,14
"M_022_A_II",2.5981155395508035,1990,10,15
"M_022_A_II",1.2332321166992415,1990,10,16
"M_022_A_II",0.31630859375002285,1990,10,17
"M_022_A_II",0.11734924316408513,1990,10,18
"M_022_A_II",1.6716857910156473,1990,10,19
"M_022_A_II",3.462617492675804,1990,10,20
"M_022_A_II",4.5379501342773665,1990,10,21
"M_022_A_II",3.6119628906250227,1990,10,22
"M_022_A_II",4.8950057983398665,1990,10,23
"M_022_A_II",5.867471313476585,1990,10,24
"M_022_A_II",4.999017333984398,1990,10,25
"M_022_A_II",3.772096252441429,1990,10,26
"M_022_A_II",3.7995468139648665,1990,10,27
"M_022_A_II",2.9583297729492415,1990,10,28
"M_022_A_II",4.4452987670898665,1990,10,29
"M_022_A_II",3.9349151611328352,1990,10,30
"M_022_A_II",4.002359008789085,1990,10,31
"M_022_A_II",4.9846969604492415,1990,11,1
"M_022_A_II",2.150254821777366,1990,11,2
"M_022_A_II",0.9434448242187728,1990,11,3
"M_022_A_II",1.9984832763672107,1990,11,4
"M_022_A_II",2.1595474243164285,1990,11,5
"M_022_A_II",2.1150909423828352,1990,11,6
"M_022_A_II",2.8340393066406477,1990,11,7
"M_022_A_II",3.712709045410179,1990,11,8
"M_022_A_II",5.157525634765648,1990,11,9
"M_022_A_II",5.9322372436523665,1990,11,10
"M_022_A_II",6.8352523803711165,1990,11,11
"M_022_A_II",4.7406784057617415,1990,11,12
"M_022_A_II",4.60395202636721,1990,11,13
"M_022_A_II",5.551797485351585,1990,11,14
"M_022_A_II",5.927461242675804,1990,11,15
"M_022_A_II",7.133355712890648,1990,11,16
"M_022_A_II",7.717202758789085,1990,11,17
"M_022_A_II",6.6004501342773665,1990,11,18
"M_022_A_II",6.38935241699221,1990,11,19
"M_022_A_II",5.406190490722679,1990,11,20
"M_022_A_II",6.748200988769554,1990,11,21
"M_022_A_II",7.99128112792971,1990,11,22
"M_022_A_II",7.84888610839846,1990,11,23
"M_022_A_II",7.995606994628929,1990,11,24
"M_022_A_II",9.015534973144554,1990,11,25
"M_022_A_II",8.553063964843773,1990,11,26
"M_022_A_II",7.125909423828147,1990,11,27
"M_022_A_II",6.71418151855471,1990,11,28
"M_022_A_II",6.4571090698242415,1990,11,29
"M_022_A_II",5.48487243652346,1990,11,30
"M_022_A_II",4.6274887084961165,1990,12,1
"M_022_A_II",4.804284667968773,1990,12,2
"M_022_A_II",5.249291992187523,1990,12,3
"M_022_A_II",6.908631896972679,1990,12,4
"M_022_A_II",5.329957580566429,1990,12,5
"M_022_A_II",5.040032958984398,1990,12,6
"M_022_A_II",7.2615524291992415,1990,12,7
"M_022_A_II",7.441468811035179,1990,12,8
"M_022_A_II",4.682099914550804,1990,12,9
"M_022_A_II",3.765420532226585,1990,12,10
"M_022_A_II",5.141328430175804,1990,12,11
"M_022_A_II",4.510743713378929,1990,12,12
"M_022_A_II",5.205323791503929,1990,12,13
"M_022_A_II",6.491334533691429,1990,12,14
"M_022_A_II",6.467630004882835,1990,12,15
"M_022_A_II",9.566972351074241,1990,12,16
"M_022_A_II",11.065270996093773,1990,12,17
"M_022_A_II",9.764848327636741,1990,12,18
"M_022_A_II",10.763932800292991,1990,12,19
"M_022_A_II",8.93152770996096,1990,12,20
"M_022_A_II",7.226480102539085,1990,12,21
"M_022_A_II",8.037805175781273,1990,12,22
"M_022_A_II",6.7725692749023665,1990,12,23
"M_022_A_II",9.298371887207054,1990,12,24
"M_022_A_II",8.790612792968773,1990,12,25
"M_022_A_II",7.970620727539085,1990,12,26
"M_022_A_II",8.205690002441429,1990,12,27
"M_022_A_II",7.986535644531273,1990,12,28
"M_022_A_II",8.149095153808616,1990,12,29
"M_022_A_II",6.316125488281273,1990,12,30
"M_022_A_II",5.435601806640648,1990,12,31
"M_022_A_II",5.777459716796898,1991,1,1
"M_022_A_II",5.331353759765648,1991,1,2
"M_022_A_II",3.8592773437500227,1991,1,3
"M_022_A_II",4.88587341308596,1991,1,4
"M_022_A_II",6.057839965820335,1991,1,5
"M_022_A_II",6.263696289062523,1991,1,6
"M_022_A_II",7.6894088745117415,1991,1,7
"M_022_A_II",7.215127563476585,1991,1,8
"M_022_A_II",7.945428466796898,1991,1,9
"M_022_A_II",6.593408203125023,1991,1,10
"M_022_A_II",6.268678283691429,1991,1,11
"M_022_A_II",6.2024093627929915,1991,1,12
"M_022_A_II",5.958406066894554,1991,1,13
"M_022_A_II",5.764810180664085,1991,1,14
"M_022_A_II",5.931413269042991,1991,1,15
"M_022_A_II",6.831391906738304,1991,1,16
"M_022_A_II",6.0110336303711165,1991,1,17
"M_022_A_II",6.091119384765648,1991,1,18
"M_022_A_II",6.456552124023459,1991,1,19
"M_022_A_II",8.116860961914085,1991,1,20
"M_022_A_II",8.422990417480491,1991,1,21
"M_022_A_II",6.8165451049804915,1991,1,22
"M_022_A_II",8.211404418945335,1991,1,23
"M_022_A_II",8.773683166503929,1991,1,24
"M_022_A_II",8.581582641601585,1991,1,25
"M_022_A_II",8.780809020996116,1991,1,26
"M_022_A_II",7.892884826660179,1991,1,27
"M_022_A_II",6.6400314331054915,1991,1,28
"M_022_A_II",5.716432189941429,1991,1,29
"M_022_A_II",5.1571517944336165,1991,1,30
"M_022_A_II",4.8688217163086165,1991,1,31
"M_022_A_II",5.2784286499023665,1991,2,1
"M_022_A_II",6.30103454589846,1991,2,2
"M_022_A_II",6.917939758300804,1991,2,3
"M_022_A_II",7.006593322753929,1991,2,4
"M_022_A_II",7.084230041503929,1991,2,5
"M_022_A_II",7.752420043945334,1991,2,6
"M_022_A_II",5.248262023925804,1991,2,7
"M_022_A_II",4.467813110351585,1991,2,8
"M_022_A_II",4.772805786132835,1991,2,9
"M_022_A_II",5.60389099121096,1991,2,10
"M_022_A_II",6.300561523437523,1991,2,11
"M_022_A_II",6.312844848632835,1991,2,12
"M_022_A_II",6.600587463378929,1991,2,13
"M_022_A_II",5.650018310546898,1991,2,14
"M_022_A_II",5.672761535644554,1991,2,15
"M_022_A_II",5.9353500366211165,1991,2,16
"M_022_A_II",5.544984436035179,1991,2,17
"M_022_A_II",5.088197326660179,1991,2,18
"M_022_A_II",4.68995056152346,1991,2,19
"M_022_A_II",6.643609619140647,1991,2,20
"M_022_A_II",7.848382568359398,1991,2,21
"M_022_A_II",9.477502441406273,1991,2,22
"M_022_A_II",9.692063903808616,1991,2,23
"M_022_A_II",10.020768737792991,1991,2,24
"M_022_A_II",10.54267272949221,1991,2,25
"M_022_A_II",10.527803039550804,1991,2,26
"M_022_A_II",7.416131591796897,1991,2,27
"M_022_A_II",6.619950866699241,1991,2,28
"M_022_A_II",6.4683395385742415,1991,3,1
"M_022_A_II",6.457894897460959,1991,3,2
"M_022_A_II",5.9617172241211165,1991,3,3
"M_022_A_II",7.124749755859398,1991,3,4
"M_022_A_II",7.154786682128929,1991,3,5
"M_022_A_II",5.549378967285179,1991,3,6
"M_022_A_II",5.879502868652366,1991,3,7
"M_022_A_II",4.610902404785179,1991,3,8
"M_022_A_II",7.129609680175804,1991,3,9
"M_022_A_II",7.065698242187523,1991,3,10
"M_022_A_II",7.1576095581054915,1991,3,11
"M_022_A_II",5.351220703125023,1991,3,12
"M_022_A_II",5.437097167968773,1991,3,13
"M_022_A_II",5.406106567382835,1991,3,14
"M_022_A_II",5.0370346069336165,1991,3,15
"M_022_A_II",5.428338623046898,1991,3,16
"M_022_A_II",5.4862228393554915,1991,3,17
"M_022_A_II",5.679811096191429,1991,3,18
"M_022_A_II",4.485009765625023,1991,3,19
"M_022_A_II",4.916078186035179,1991,3,20
"M_022_A_II",6.21009216308596,1991,3,21
"M_022_A_II",6.6213851928711165,1991,3,22
"M_022_A_II",5.113977050781273,1991,3,23
"M_022_A_II",5.465005493164085,1991,3,24
"M_022_A_II",6.952569580078147,1991,3,25
"M_022_A_II",7.8892379760742415,1991,3,26
"M_022_A_II",8.013154602050804,1991,3,27
"M_022_A_II",5.4406600952148665,1991,3,28
"M_022_A_II",4.0134140014648665,1991,3,29
"M_022_A_II",1.8330551147461165,1991,3,30
"M_022_A_II",1.779092407226585,1991,3,31
"M_022_A_II",1.188562011718773,1991,4,1
"M_022_A_II",2.2578292846679915,1991,4,2
"M_022_A_II",3.8579879760742415,1991,4,3
"M_022_A_II",5.062066650390648,1991,4,4
"M_022_A_II",5.061097717285179,1991,4,5
"M_022_A_II",2.9734741210937727,1991,4,6
"M_022_A_II",3.2896514892578352,1991,4,7
"M_022_A_II",4.544519042968773,1991,4,8
"M_022_A_II",4.957635498046898,1991,4,9
"M_022_A_II",4.614289855957054,1991,4,10
"M_022_A_II",3.003388977050804,1991,4,11
"M_022_A_II",3.0768066406250227,1991,4,12
"M_022_A_II",3.256715393066429,1991,4,13
"M_022_A_II",2.6988311767578352,1991,4,14
"M_022_A_II",2.0763336181640852,1991,4,15
"M_022_A_II",2.2994781494140852,1991,4,16
"M_022_A_II",1.1135574340820542,1991,4,17
"M_022_A_II",0.7728515625000226,1991,4,18
"M_022_A_II",2.0871673583984602,1991,4,19
"M_022_A_II",3.5476013183593977,1991,4,20
"M_022_A_II",3.8076034545898665,1991,4,21
"M_022_A_II",4.493218994140648,1991,4,22
"M_022_A_II",5.502252197265647,1991,4,23
"M_022_A_II",6.036805725097679,1991,4,24
"M_022_A_II",3.3316741943359602,1991,4,25
"M_022_A_II",2.7945648193359602,1991,4,26
"M_022_A_II",2.3788314819336165,1991,4,27
"M_022_A_II",3.0556350708008035,1991,4,28
"M_022_A_II",2.672776794433616,1991,4,29
"M_022_A_II",3.589158630371116,1991,4,30
"M_022_A_II",1.0927825927734602,1991,5,1
"M_022_A_II",0.780572509765648,1991,5,2
"M_022_A_II",0.33614501953127285,1991,5,3
"M_022_A_II",0.5584274291992415,1991,5,4
"M_022_A_II",1.0834518432617415,1991,5,5
"M_022_A_II",0.15435180664064752,1991,5,6
"M_022_A_II",-0.8441528320312268,1991,5,7
"M_022_A_II",-0.8107818603515398,1991,5,8
"M_022_A_II",0.09139404296877252,1991,5,9
"M_022_A_II",0.9694534301758041,1991,5,10
"M_022_A_II",0.2778030395508042,1991,5,11
"M_022_A_II",-1.523809814453102,1991,5,12
"M_022_A_II",-2.1134704589843523,1991,5,13
"M_022_A_II",-0.6601318359374775,1991,5,14
"M_022_A_II",-0.08766021728513351,1991,5,15
"M_022_A_II",3.2227722167968977,1991,5,16
"M_022_A_II",4.394448852539085,1991,5,17
"M_022_A_II",4.38916931152346,1991,5,18
"M_022_A_II",1.6037536621093977,1991,5,19
"M_022_A_II",0.5175109863281476,1991,5,20
"M_022_A_II",-0.9890274047851333,1991,5,21
"M_022_A_II",-1.3242630004882583,1991,5,22
"M_022_A_II",-0.7560943603515398,1991,5,23
"M_022_A_II",-0.7377990722656022,1991,5,24
"M_022_A_II",-1.2953094482421645,1991,5,25
"M_022_A_II",-1.000776672363258,1991,5,26
"M_022_A_II",-0.213621520996071,1991,5,27
"M_022_A_II",1.1139007568359602,1991,5,28
"M_022_A_II",3.6729827880859602,1991,5,29
"M_022_A_II",5.030366516113304,1991,5,30
"M_022_A_II",4.266824340820335,1991,5,31
"M_022_A_II",0.7265029907226789,1991,6,1
"M_022_A_II",-1.389669799804665,1991,6,2
"M_022_A_II",-1.6428817749023206,1991,6,3
"M_022_A_II",-1.541258239746071,1991,6,4
"M_022_A_II",-2.367781066894508,1991,6,5
"M_022_A_II",-2.2781814575195085,1991,6,6
"M_022_A_II",-1.9426254272460706,1991,6,7
"M_022_A_II",-1.4518417358398206,1991,6,8
"M_022_A_II",-0.9652542114257583,1991,6,9
"M_022_A_II",-2.0056594848632585,1991,6,10
"M_022_A_II",-1.408674621582008,1991,6,11
"M_022_A_II",-0.06888427734372726,1991,6,12
"M_022_A_II",-0.24416198730466476,1991,6,13
"M_022_A_II",-2.0114959716796648,1991,6,14
"M_022_A_II",-2.7681335449218523,1991,6,15
"M_022_A_II",-2.727659606933571,1991,6,16
"M_022_A_II",-2.8647521972656023,1991,6,17
"M_022_A_II",-7.807218933105446,1991,6,18
"M_022_A_II",-5.0229934692382585,1991,6,19
"M_022_A_II",-3.7577651977538835,1991,6,20
"M_022_A_II",-3.5401824951171648,1991,6,21
"M_022_A_II",-4.006613159179665,1991,6,22
"M_022_A_II",-2.8937591552734148,1991,6,23
"M_022_A_II",-3.9720443725585706,1991,6,24
"M_022_A_II",-3.718138122558571,1991,6,25
"M_022_A_II",-4.740484619140602,1991,6,26
"M_022_A_II",-5.407293701171852,1991,6,27
"M_022_A_II",-4.676023864746071,1991,6,28
"M_022_A_II",-1.007139587402321,1991,6,29
"M_022_A_II",-0.22150268554685237,1991,6,30
"M_022_A_II",1.175508117675804,1991,7,1
"M_022_A_II",1.169831848144554,1991,7,2
"M_022_A_II",-1.6943420410156018,1991,7,3
"M_022_A_II",-3.5330947875976335,1991,7,4
"M_022_A_II",-4.385107421874977,1991,7,5
"M_022_A_II",-5.073210144042946,1991,7,6
"M_022_A_II",-5.569364929199196,1991,7,7
"M_022_A_II",-4.167364501953102,1991,7,8
"M_022_A_II",-1.8596023559570083,1991,7,9
"M_022_A_II",-1.856573486328102,1991,7,10
"M_022_A_II",-2.167204284667946,1991,7,11
"M_022_A_II",-3.927832031249977,1991,7,12
"M_022_A_II",-4.3902114868163835,1991,7,13
"M_022_A_II",-4.801023864746071,1991,7,14
"M_022_A_II",-3.8332351684570085,1991,7,15
"M_022_A_II",-2.472319030761696,1991,7,16
"M_022_A_II",-3.097441101074196,1991,7,17
"M_022_A_II",-2.8726409912109148,1991,7,18
"M_022_A_II",-2.2466644287109148,1991,7,19
"M_022_A_II",-3.2417434692382585,1991,7,20
"M_022_A_II",-3.115263366699196,1991,7,21
"M_022_A_II",-2.6310256958007585,1991,7,22
"M_022_A_II",-2.6277221679687273,1991,7,23
"M_022_A_II",-2.9214385986327898,1991,7,24
"M_022_A_II",-2.1198181152343523,1991,7,25
"M_022_A_II",-1.6095413208007587,1991,7,26
"M_022_A_II",-2.1274856567382585,1991,7,27
"M_022_A_II",-1.5575469970702895,1991,7,28
"M_022_A_II",-1.3678649902343523,1991,7,29
"M_022_A_II",-3.0143035888671648,1991,7,30
"M_022_A_II",-4.41850891113279,1991,7,31
"M_022_A_II",-2.3505386352538835,1991,8,1
"M_022_A_II",-0.6034988403320087,1991,8,2
"M_022_A_II",1.7170501708984602,1991,8,3
"M_022_A_II",-0.9335388183593522,1991,8,4
"M_022_A_II",-3.7213653564452898,1991,8,5
"M_022_A_II",-3.1031860351562273,1991,8,6
"M_022_A_II",-2.899053955078102,1991,8,7
"M_022_A_II",-3.3860305786132585,1991,8,8
"M_022_A_II",-2.8299087524413835,1991,8,9
"M_022_A_II",-2.3048614501952898,1991,8,10
"M_022_A_II",-2.6949905395507585,1991,8,11
"M_022_A_II",-1.7243560791015395,1991,8,12
"M_022_A_II",-0.4521697998046643,1991,8,13
"M_022_A_II",3.5771804809570535,1991,8,14
"M_022_A_II",3.47504577636721,1991,8,15
"M_022_A_II",2.6615539550781477,1991,8,16
"M_022_A_II",1.9978424072265848,1991,8,17
"M_022_A_II",2.9253707885742415,1991,8,18
"M_022_A_II",2.415101623535179,1991,8,19
"M_022_A_II",2.7256942749023665,1991,8,20
"M_022_A_II",2.2230621337890852,1991,8,21
"M_022_A_II",1.1987091064453352,1991,8,22
"M_022_A_II",3.1588607788086165,1991,8,23
"M_022_A_II",3.6355682373047102,1991,8,24
"M_022_A_II",2.229554748535179,1991,8,25
"M_022_A_II",0.770967102050804,1991,8,26
"M_022_A_II",1.026612854003929,1991,8,27
"M_022_A_II",0.6112762451172106,1991,8,28
"M_022_A_II",0.5104156494140852,1991,8,29
"M_022_A_II",2.3840194702148665,1991,8,30
"M_022_A_II",5.15339050292971,1991,8,31
"M_022_A_II",4.1936813354492415,1991,9,1
"M_022_A_II",1.7513595581054915,1991,9,2
"M_022_A_II",1.335176086425804,1991,9,3
"M_022_A_II",0.636720275878929,1991,9,4
"M_022_A_II",-1.5315765380859145,1991,9,5
"M_022_A_II",-1.5185379028320083,1991,9,6
"M_022_A_II",-1.3184417724609143,1991,9,7
"M_022_A_II",0.13601074218752296,1991,9,8
"M_022_A_II",-0.4547866821288835,1991,9,9
"M_022_A_II",-0.01103057861325829,1991,9,10
"M_022_A_II",0.2900405883789292,1991,9,11
"M_022_A_II",1.0952697753906477,1991,9,12
"M_022_A_II",-0.6680130004882581,1991,9,13
"M_022_A_II",-0.01059570312497704,1991,9,14
"M_022_A_II",0.334382629394554,1991,9,15
"M_022_A_II",-0.03878631591794557,1991,9,16
"M_022_A_II",-1.1434844970702893,1991,9,17
"M_022_A_II",-0.17014160156247682,1991,9,18
"M_022_A_II",2.0021530151367415,1991,9,19
"M_022_A_II",2.6735397338867415,1991,9,20
"M_022_A_II",1.9137969970703352,1991,9,21
"M_022_A_II",2.4821411132812727,1991,9,22
"M_022_A_II",1.5624557495117413,1991,9,23
"M_022_A_II",1.801759338378929,1991,9,24
"M_022_A_II",2.3592697143554915,1991,9,25
"M_022_A_II",2.8274932861328352,1991,9,26
"M_022_A_II",1.4941650390625227,1991,9,27
"M_022_A_II",0.6385589599609602,1991,9,28
"M_022_A_II",-1.0303100585937273,1991,9,29
"M_022_A_II",-1.3062271118163835,1991,9,30
"M_022_A_II",-1.8284210205077893,1991,10,1
"M_022_A_II",-1.6964324951171648,1991,10,2
"M_022_A_II",0.3017440795898667,1991,10,3
"M_022_A_II",0.45266113281252296,1991,10,4
"M_022_A_II",-0.5139602661132585,1991,10,5
"M_022_A_II",-1.3805145263671648,1991,10,6
"M_022_A_II",-1.6224502563476335,1991,10,7
"M_022_A_II",-2.4917434692382585,1991,10,8
"M_022_A_II",-1.346998596191383,1991,10,9
"M_022_A_II",0.36261138916017943,1991,10,10
"M_022_A_II",3.445069885253929,1991,10,11
"M_022_A_II",3.4543548583984602,1991,10,12
"M_022_A_II",3.6233688354492415,1991,10,13
"M_022_A_II",3.6515823364258035,1991,10,14
"M_022_A_II",1.5612503051758042,1991,10,15
"M_022_A_II",0.9238906860351788,1991,10,16
"M_022_A_II",1.413758850097679,1991,10,17
"M_022_A_II",3.139649963378929,1991,10,18
"M_022_A_II",4.5759445190429915,1991,10,19
"M_022_A_II",4.9145065307617415,1991,10,20
"M_022_A_II",4.201287841796898,1991,10,21
"M_022_A_II",1.9176879882812723,1991,10,22
"M_022_A_II",3.2300048828125223,1991,10,23
"M_022_A_II",2.5186401367187723,1991,10,24
"M_022_A_II",3.491944885253929,1991,10,25
"M_022_A_II",4.116754150390648,1991,10,26
"M_022_A_II",6.044427490234398,1991,10,27
"M_022_A_II",5.860414123535179,1991,10,28
"M_022_A_II",6.14466247558596,1991,10,29
"M_022_A_II",4.362184143066429,1991,10,30
"M_022_A_II",1.449098205566429,1991,10,31
"M_022_A_II",1.7876373291015855,1991,11,1
"M_022_A_II",2.5069061279297102,1991,11,2
"M_022_A_II",2.0110260009765852,1991,11,3
"M_022_A_II",1.1675048828125227,1991,11,4
"M_022_A_II",0.37415466308596035,1991,11,5
"M_022_A_II",1.179055786132835,1991,11,6
"M_022_A_II",1.659158325195335,1991,11,7
"M_022_A_II",1.9398056030273665,1991,11,8
"M_022_A_II",0.8569046020508038,1991,11,9
"M_022_A_II",0.5801712036133044,1991,11,10
"M_022_A_II",0.4842697143554915,1991,11,11
"M_022_A_II",-0.8918289184570085,1991,11,12
"M_022_A_II",-1.7130340576171643,1991,11,13
"M_022_A_II",-1.7931655883788835,1991,11,14
